Date,Close,High,Low,Open,Volume
2023-11-24,188.19273376464844,189.1140258787283,187.47946852715137,189.0843077535022,24048300
2023-11-27,188.014404296875,188.886176253634,187.13273133734725,188.14319291304204,40552600
2023-11-28,188.6186981201172,189.29234420962143,187.62805366546104,188.0045033953615,38415400
2023-11-29,187.5983428955078,190.29289712708973,187.202091144525,189.1140277612682,43014200
2023-11-30,188.1728973388672,188.53944603911236,186.42936866830843,188.06392585220516,48794400
2023-12-01,189.45083618164065,189.76783452208105,187.4596313087432,188.54934617033052,45704800
2023-12-04,187.6577606201172,188.2719704243489,185.69628894913777,188.2026180609542,43389500
2023-12-05,191.6104431152344,192.58127042048943,188.40074973234695,188.43048297188668,66628400
2023-12-06,190.520751953125,192.9379117653359,190.3127099631217,192.6308143978356,41089700
2023-12-07,192.45248413085935,193.17565028147504,191.77883810543793,191.8184723448333,47477700
2023-12-08,193.8790283203125,194.15640755182167,191.8581052152776,192.3831455546367,53406400
2023-12-11,191.3726806640625,191.6797931299085,189.62915193698308,191.30334341541183,60943700
2023-12-12,192.88836669921875,192.898267700878,189.92633467152928,191.27361158280868,52696900
2023-12-13,196.10797119140625,196.1475903161728,193.02706651664724,193.26481149731427,70404200
2023-12-14,196.2565765380859,197.75244424587424,194.32482284497263,196.16742216364264,66831600
2023-12-15,195.72161865234375,196.54384019084355,195.1569440964699,195.6819844119138,128538400
2023-12-18,194.05731201171875,194.7903942380946,192.5713455564401,194.2554378492161,55751900
2023-12-19,195.09750366210935,195.10740466398735,194.05732405565033,194.32480226669028,40714100
2023-12-20,193.0072784423828,195.83060632493024,193.0072784423828,195.05790478940895,52242800
2023-12-21,192.858642578125,195.23619818360496,191.6896894536902,194.26537091395173,46482500
2023-12-22,191.78875732421875,193.58182122700063,191.164646529934,193.3539621368764,37149600
2023-12-26,191.2439117431641,192.0760494430794,191.02596875756228,191.7986702097743,28919300
2023-12-27,191.34295654296875,191.68968812345565,189.30223153241624,190.68914273833013,48087700
2023-12-28,191.7689514160156,192.8388492190412,191.36278357008257,192.32370988068791,34049900
2023-12-29,190.7287750244141,192.58127531145587,189.9362564400636,192.0859530857412,42672100
2024-01-02,183.9032287597656,186.67703614744315,182.16960103197144,185.39909638597572,82488700
2024-01-03,182.52621459960935,184.14096966630487,181.7138790075681,182.4964964795135,58414500
2024-01-04,180.2081298828125,181.37708304150152,179.18776734055538,180.44587486910356,71983600
2024-01-05,179.48497009277344,181.05019027633335,178.4844245514249,180.2874048658164,62379700
2024-01-08,183.823974609375,183.86360885082055,179.80196071659407,180.3864372916263,59144500
2024-01-09,183.40789794921875,183.41779895114087,181.0204413910758,182.19931060924736,42841800
2024-01-10,184.44808959960935,184.6561164657865,182.1993225017619,182.6253074687535,46792900
2024-01-11,183.8536834716797,185.3000308909078,181.90211286972465,184.7947925921475,49128400
2024-01-12,184.18060302734375,184.99293868218925,183.45743685571247,184.3192926371913,40477800
2024-01-16,181.91204833984375,182.53614407524432,179.2372961857114,180.4557997638508,65603000
2024-01-17,180.97091674804688,181.2185778549055,178.613193289656,179.57411959355028,47317400
2024-01-18,186.86526489257812,187.3704881134165,184.0914574471942,184.34901955890965,78005800
2024-01-19,189.7678375244141,190.15418823308323,187.0534815615711,187.5587047602819,68903000
2024-01-22,192.07606506347656,193.50259558850516,190.4613096613906,190.5009439071057,60133900
2024-01-23,193.35397338867188,193.91864797179585,192.01661247228017,193.19548176740471,42355600
2024-01-24,192.6803436279297,194.54276001272405,192.52183688964195,193.59173469903223,53631300
2024-01-25,192.3534240722656,194.4337833882935,191.3033434118829,193.3936037302796,54822100
2024-01-26,190.6197967529297,192.93790105900956,190.14429166563912,192.4524949693292,44594000
2024-01-29,189.93624877929688,190.4018528619721,187.8063693410428,190.2136280052267,47145600
2024-01-30,186.28074645996097,190.00557868100643,185.7160870725139,189.15362398321756,55859400
2024-01-31,182.6748046875,185.3495564168855,182.6252845648342,185.29010506082795,55467800
2024-02-01,185.11180114746097,185.20095550981347,182.10024901841177,182.26865674153308,64885400
2024-02-02,184.11126708984375,185.5774165638072,177.57300802816712,178.1773017145222,102551700
